Unnamed: 0,Name,Actor,Genre,Directors,Maturity,Story-line,Popularity,tconst,averageRating,imdb_rank,page_rank,page_rank_int
80124726,Daniel Sosa: Sosafado,Daniel Sosa,"Stand-up & Chat Shows, Comedies, Wacky Comedies, Stand-up Comedy","Raúl Campos, Jan Suter",16+ ,"Comedian Daniel Sosa inhabits various characters, including a Tupperware dealer, a thirsty priest and a Trojan horse soldier in this stand-up special.",,tt6502534,5.2,679.0,4.3985662520023515e-05,1388.0
80192062,Ricardo Quevedo: Hay gente así,Ricardo Quevedo,"Stand-up & Chat Shows, Comedies, Stand-up Comedy","Raúl Campos, Jan Suter",16+ ,"Droll comic Ricardo Quevedo hits Bogotá with a set that touches on embarrassing misunderstandings, sex talk, the thrill of being scared and more.",,tt7607450,6.2,571.0,4.3241277424968857e-05,1443.0
80117748,Bill Nye Saves the World,"Bill Nye, Karlie Kloss, Derek Muller","Series, Reality, Variety & Talk Shows, American Programmes",,13+ ,Emmy-winning host Bill Nye brings experts and famous guests to his lab for a talk show exploring scientific issues that touch our lives.,Special guests including Grammy nominee Steve Aoki and Golden Globe winner Rachel Bloom help Bill test out his theories.,tt6021260,3.5,734.5,3.472998843581152e-05,2487.0
80066798,Keith Richards: Under the Influence,Keith Richards,"Music & Musicals, Rock & Pop, Music & Concert Documentaries, Documentaries, Biographical Documentaries",Morgan Neville,16+ ,"In a documentary with unparalleled access, discover the people and sounds that inspired rock 'n' roll legend Keith Richards from childhood to today.",,tt4900018,7.1,357.5,5.985607324996888e-05,694.0
80042368,A Very Murray Christmas,"Bill Murray, Miley Cyrus, George Clooney","Critically-acclaimed Films, Music & Musicals, Series, American Programmes, Comedy Programmes, Comedies",Sofia Coppola,13+ ,"Bill Murray rounds up an all-star cast for an evening of music, mischief and barroom camaraderie in this irreverent twist on holiday variety shows.","Chris Rock, Amy Poehler and other stars lend their comic and musical talents to this special directed by Sofia Coppola.",tt4537842,5.5,659.5,3.9776470707428445e-05,1834.0
80195811,Secret Agent Selection: WW2,,"Series, Reality, Variety & Talk Shows, British Programmes",,13+ ,"In this history-steeped reality series, 14 contestants undergo the same rigorous selection process as Britain's top-secret World War II spies.",,tt8268994,7.7,203.5,6.417432409328511e-05,635.0
80230018,Switched,"Daiki Shigeoka, Tomohiro Kamiyama, Kaya Kiyohara","Series, Japanese Programmes, TV Programmes based on Comics, Teen Programmes, Asian Programmes, Drama Programmes",,16+ ,"High schooler Ayumi's perfect world evaporates when her envious classmate Zenko somehow steals her body, her boyfriend and her life.",,tt8747882,7.1,357.5,9.281088451491863e-05,462.0
80238110,John Mulaney: Kid Gorgeous at Radio City,John Mulaney,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Alex Timbers,16+ ,"John Mulaney relays stories from his childhood and “SNL,” eviscerates the value of college and laments getting older in this electric comedy special.",This nimble stand-up set drew raves from critics and earned Mulaney an Emmy for Outstanding Writing.,tt8271714,7.8,180.0,4.2317279613172393e-05,1545.0
80044804,Demetri Martin: Live (At the Time),Demetri Martin,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Jay Karas,16+ ,"Demetri Martin brings his off-kilter take on acoustic guitar, hairless cats, color schemes, and the word ""nope"" to Washington in his original special.","Martin won a Writers Guild Award in 2005 for his work on ""Late Night With Conan O’Brien.""",tt4512714,7.4,267.0,3.246154917921799e-05,2819.0
80134827,Brian Regan: Nunchucks and Flamethrowers,Brian Regan,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Troy Miller,7+ ,"Brian Regan takes relatable family humor to new heights as he talks board games, underwear elastic and looking for hot dogs in all the wrong places.",,tt7679532,6.0,606.0,4.890106326986348e-05,1053.0
80106124,Bo Burnham: Make Happy,Bo Burnham,"Stand-up & Chat Shows, Comedies, Stand-up Comedy","Bo Burnham, Christopher Storer",16+ ,"Combining his trademark wit and self-deprecating humor with original music, Bo Burnham offers up his unique twist on life in this stand-up special.",,tt5192124,8.4,58.0,3.7789945638361954e-05,2089.0
80177406,Patton Oswalt: Annihilation,Patton Oswalt,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy",Bobcat Goldthwait,16+ ,"By turns scathing and candid, Patton Oswalt reflects on the glut of comic material in the Trump era and the dark days following a personal tragedy.",This dynamic and heartfelt special earned an Emmy nomination for Outstanding Writing.,tt7026230,7.3,298.5,4.2237037191342713e-05,1558.0
80073486,Chelsea Does,Chelsea Handler,"Series, Documentary Programmes, American Programmes, Documentaries, Social & Cultural Documentaries",,16+ ,"In a provocative documentary series, comedian Chelsea Handler confronts personal and cultural hang-ups around four topics that fascinate her.",Handler made history as only the second woman to host her own late-night TV show. She's written several bestselling books.,tt5275894,7.4,267.0,2.54259649019167e-05,3988.0
80193475,A Little Help with Carol Burnett,"Carol Burnett, Russell Peters, Mark Cuban","Series, Reality, Variety & Talk Shows, American Programmes, Comedy Programmes, Stand-up & Chat Shows",,7+ ,"Comedy icon Carol Burnett returns to TV with a panel of clever kids, who help adults and celebrity guests solve their problems with brutal honesty.",,tt7204366,6.0,606.0,3.146451502112539e-05,2960.0
80208684,Todd Glass: Act Happy,Todd Glass,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Scott Moran,16+ ,Try to keep up as comedian Todd Glass delivers rapid-fire stand-up that bounces from his heart attack to his coming out to how to eat a Kit Kat.,,tt7752142,5.0,693.5,2.1737416655103633e-05,4724.0
80115673,Reggie Watts: Spatial,Reggie Watts,"Stand-up & Chat Shows, Comedies, Wacky Comedies, Stand-up Comedy",Benjamin Dickinson,16+ ,"The comic innovator delivers a surreal set blending experimental songs, jokes about grits, guns and drugs, and other improvised comedy adventures.","Reggie Watts won the 2006 Andy Kaufman Award, an honor given to cutting-edge comics who defy convention.",tt5861260,6.3,547.0,2.6010617360705428e-05,3875.0
80176866,Man to Man,"Park Hae-Jin, Park Sung-woong, Kim Min-joung","Series, K-dramas, Romance Programmes, Asian Programmes, Action & Adventure Programmes, Drama Programmes",Chang-Min Lee,13+ ,"Disguised as a bodyguard, a special agent must complete his national secret tasks while pandering to the whims of his ill-tempered world star.",,tt2974156,6.3,547.0,7.135070711345399e-05,570.0
80161700,One More Time,"L, So-hui Yoon, Kim Gi-du","Series, K-dramas, Romance Programmes, Asian Programmes, Drama Programmes",,13+ ,This fantasy drama follows an indie band singer who repeatedly undergoes unwanted time slips and the girlfriend he must save from an unlucky fate.,,tt5211738,8.4,58.0,5.798023109133849e-05,724.0
80993655,Us and Them,"Jing Boran, Zhou Dongyu, Zhuangzhuang Tian","International Films, Dramas, Dramas based on a book, Romantic Dramas, Romantic Films, Romantic Films based on a book","Rene Liu, Joe Martin",13+ ,"Two strangers meet on a train and form a bond that evolves over the years. After a separation, they reconnect and reflect on their love for each other.","Nominated for five Golden Horse Awards, including Best New Director (Rene Liu) and Supporting Actor (Tian Zhuangzhuang).",tt7503648,6.3,547.0,5.603596444031384e-05,786.0
80212301,Terrace House: Opening New Doors,"You, Reina Triendl, Yoshimi Tokui","Series, Japanese Programmes, Reality, Variety & Talk Shows, Asian Programmes",,13+ ,"A group of young people -- including a chef, a snowboarder and an ice hockey player -- gather in the Karuizawa woods while pursuing their dreams.",,tt7776244,7.8,180.0,7.479633922767426e-05,537.0
81000509,On Children,"Chuan-Chen Yeh, Chung Hsin-ling, Frances Wu","Series, Chinese  Programmes, Taiwanese TV Programmes, TV Programmes based on Books, Teen Programmes, Asian Programmes, Drama Programmes, Sci-Fi & Fantasy Programmes",,16+ ,"These uncanny tales reveal a world where individuals face the tragic consequences of social pressure, parental oppression and family dysfunction.","A winner of Taiwan's Golden Bell Awards, Chen Hui-ling directs this chilling series based on Wu Xiaole’s novel.",tt8507402,6.9,409.0,7.00342392878362e-05,581.0
81012978,Take My Brother Away,"Sun Qian, Joseph Zeng, Lv Xiao Yu","Series, Chinese  Programmes, TV Programmes based on Comics, Teen Programmes, Asian Programmes, Drama Programmes, Comedy Programmes",Han Qing,13+ ,"Bickering siblings Shi Miao and Shi Fen tackle friendship matters, school drama and the pitfalls of growing up with little parental supervision.","Sun Qian (""Meteor Garden"") stars in this comedy based on the popular Chinese manga ""Please Take My Brother Away!""",tt8894324,8.6,36.0,4.9748368549565546e-05,1007.0
80241877,The Judgement,"Lapassalal Jiravechsoontornkul, Nontanun Anchuleepradit, Thanabordee Jaiyen","Series, Thai TV Programmes, Teen Programmes, Crime Programmes, Asian Programmes, Drama Programmes",,16+ ,"After a traumatic incident at a party makes her a target of gossip and derision, a young college student tries to change her school's toxic culture.",,tt8866904,6.3,547.0,5.1265664084549095e-05,940.0
80081170,Buddy Thunderstruck,"Brian Atkinson, Ted Raimi, Harry Chaskin","Animation, Series, Kids’ Programmes, Talking-Animal Kids' TV, Comedy Programmes, TV Cartoons",,7+ ,"Follow the outrageous, high-octane adventures of Buddy Thunderstruck, a truck-racing dog who brings guts and good times to the town of Greasepit.",,tt6591468,7.8,180.0,8.294560802646503e-05,497.0
80113090,Julie's Greenroom,"Julie Andrews, Giullian Yao Gioiello, Jennifer Barnhart","Kids' Music, Series, Kids’ Programmes, Education, Little Kids TV, Little Kids, Education & Guidance",,All ,Adorable puppets stage their own musical under the watchful eye of mentor Julie Andrews in this original kids' series from the Jim Henson Company.,"An all-star lineup of special guests includes Idina Menzel, Josh Groban, Alec Baldwin, Sara Bareilles and Carol Burnett.",tt5779222,8.3,78.0,0.00011526934597789352,403.0
80156387,Little Witch Academia,"Megumi Han, Fumiko Orikasa, Michiyo Murase","Anime, Anime Fantasies, Anime Series, Series, Japanese Programmes",,7+ ,"Akko enrolls at the Luna Nova Witchcraft Academy. She's not the best student, but her bright attitude is the key to her and her friends' success.",,tt6352180,8.0,139.0,3.723355535952171e-05,2156.0
80174918,ID-0,"Kazuyuki Okitsu, Minami Tsuda, Masaya Matsukaze","Anime, Cyborg & Robot Anime, Anime Sci-Fi, Anime Series, Series, Japanese Programmes, Cyberpunk",,13+ ,"In the midst of a field exercise operating I-Machines, Alliance Academy student Maya Mikuri is thrown into an entirely different kind of adventure.",,tt7161218,6.0,606.0,3.188560221012711e-05,2895.0
80152350,Neo Yokio,"Jaden Smith, Jude Law, Tavi Gevinson","Animation, Adult Animation, Series, American Programmes, Teen Programmes, Sci-Fi & Fantasy Programmes, Comedy Programmes",,16+ ,"Joined by his faithful mecha-butler, Kaz Kaan pursues love, fashion and supernatural forces amid Neo Yokio's sinister high society.","Jaden Smith, Jude Law, Susan Sarandon, Jason Schwartzman and Tavi Gevinson lend their voices to this animated comedy.",tt7343832,5.8,628.0,2.9473490805534168e-05,3236.0
80132738,Samurai Gourmet,"Naoto Takenaka, Tetsuji Tamayama, Honami Suzuki","Series, Japanese Programmes, TV Programmes based on Comics, Asian Programmes, Drama Programmes",,7+ ,Recent retiree Takeshi rediscovers his passion for food and life by getting in touch with his inner warrior and eating what he truly desires.,"The ending theme for the show is sung by star Naoto Takenaka, with music by Koji Tamaki of rock band Anzen Chitai.",tt6304676,8.4,58.0,4.232771296872303e-05,1542.0
80174436,Mercury 13,,"Critically-acclaimed Films, Documentaries, Critically-acclaimed Documentaries, Social & Cultural Documentaries","David Sington, Heather Walsh",7+ ,"After rigorous testing in 1961, a small group of skilled female pilots are asked to step aside when only men are selected for spaceflight.",,tt8139850,6.7,454.0,2.3387936998307836e-05,4396.0
80117454,Joan Didion: The Center Will Not Hold,Joan Didion,"Critically-acclaimed Films, Documentaries, Critically-acclaimed Documentaries, Biographical Documentaries, Social & Cultural Documentaries",Griffin Dunne,13+ ,"Literary icon Joan Didion reflects on her remarkable career and personal struggles in this intimate documentary directed by her nephew, Griffin Dunne.","Anna Wintour, Calvin Trillin and Harrison Ford are among the many notable interviewees in this Emmy-nominated film.",tt7253506,7.4,267.0,3.6792329055568976e-05,2208.0
70296733,Mitt,Mitt Romney,"Documentaries, Biographical Documentaries, Social & Cultural Documentaries, Political Documentaries",Greg Whiteley,7+ ,The real Mitt Romney is revealed in this documentary that goes beyond the sound bites with unprecedented access to his 2012 presidential campaign.,,tt1757800,6.9,409.0,2.9587447029156957e-05,3227.0
80149821,The Rachel Divide,,"Documentaries, Biographical Documentaries, Social & Cultural Documentaries",Laura Brownson,13+ ,"Rachel Dolezal, her family and her critics reckon with the aftermath of a national debate sparked by questions about her racial identity.",,tt8106570,6.3,547.0,4.938940418733938e-05,1023.0
80142223,Laerte-se,Laerte Coutinho,"International Films, Latin American Films, Documentaries, Biographical Documentaries","Lygia Barbosa da Silva, Eliane Brum",16+ ,"After living as a man for nearly 60 years, Laerte Coutinho, one of Brazil's most brilliant cartoonists, introduces herself to the world as a woman.",,tt6795136,6.6,478.0,2.843644881650134e-05,3419.0
80209553,Busted!,"Yoo Jae-suk, Ahn Jae-wook, Kim Jong-min","Series, Reality, Variety & Talk Shows, Asian Programmes, Mystery Programmes, Comedy Programmes",,13+ ,"Tackling different mysteries in each episode of this game show, seven sleuths get closer to solving the biggest one of all: What happened to Project D?","From the creators of ""Running Man"" comes this quirky game show starring Yoo Jae-suk and Lee Kwang-soo.",tt4209322,6.1,590.5,4.6656322818446855e-05,1185.0
